device_id	reading_time	temp_c	humidity_pct	status
D-5F4C6	2026-01-15T04:03:16	25.71	45.7	WARN
D-UGZ40	2026-01-29T15:14:59	17.28	29.7	OK
D-0VEA3	2026-01-19T18:57:53	28.14	78.6	OK
D-F7WO9	2026-01-17T03:16:25	27.86	44.9	WARN
D-GIMRU	2026-01-01T19:27:35	21.38	35.5	OK
D-B61G9	2026-01-02T00:55:47	21.22	38.0	FAIL
D-FBQON	2026-01-08T15:23:08	27.38	42.1	FAIL
D-B61G9	2026-01-29T13:31:07	21.6	64.9	FAIL
D-UGZ40	2026-01-06T14:21:06	23.19	66.7	FAIL
D-FBQON	2026-01-02T18:10:22	20.04	40.9	OK
D-3CJOP	2026-01-21T08:12:44	29.74	76.6	FAIL
D-F7WO9	2026-01-13T15:02:22	20.67	32.6	WARN
D-HC0DJ	2026-01-28T08:49:23	28.32	72.7	FAIL
D-K5GYI	2026-01-08T23:54:27	18.21	65.8	FAIL
D-3CJOP	2026-01-02T01:39:18	24.41	62.8	OK
D-3CJOP	2026-01-04T09:44:12	25.61	29.7	OK
D-VO06V	2026-01-16T16:57:13	20.63	49.2	FAIL
D-BCCD4	2026-01-02T11:35:56	28.88	51.2	OK
D-6LE9C	2026-01-19T19:18:32	26.94	71.9	FAIL
D-48WEG	2026-01-07T08:45:57	29.14	28.2	OK
D-B61G9	2026-01-17T21:58:58	22.25	54.0	OK
D-F7WO9	2026-01-04T13:52:04	25.06	45.4	OK
D-5F4C6	2026-01-05T19:23:38	19.31	51.7	WARN
D-6LE9C	2026-01-24T14:56:34	24.49	69.2	OK
D-ZVQLQ	2026-01-07T05:51:10	26.07	32.3	FAIL
D-6LE9C	2026-01-24T06:35:17	19.05	29.4	WARN
D-48WEG	2026-01-16T05:22:46	20.6	49.8	OK
D-GIMRU	2026-01-07T10:00:06	16.42	58.3	OK
D-VO06V	2026-01-02T03:51:35	28.92	54.6	FAIL
D-HJYDA	2026-01-14T11:41:44	28.63	36.2	FAIL
D-96IRX	2026-01-19T07:18:56	27.77	49.6	FAIL
D-VO06V	2026-01-06T21:04:15	19.3	46.4	WARN
D-VO06V	2026-01-27T12:01:15	23.29	71.3	FAIL
D-VW8SJ	2026-01-19T23:22:15	24.44	25.4	WARN
D-T5JZT	2026-01-21T13:51:06	19.25	75.2	OK
D-HC0DJ	2026-01-27T04:14:58	25.7	42.8	OK
D-ZVQLQ	2026-01-31T06:06:29	19.99	27.9	OK
D-GIMRU	2026-01-15T03:04:28	19.65	40.3	WARN
D-K5GYI	2026-01-22T23:28:12	17.93	41.5	OK
D-ZVQLQ	2026-01-08T07:25:00	22.73	47.7	OK
D-BCCD4	2026-01-17T05:11:29	19.54	70.5	OK
D-FBQON	2026-01-24T01:42:38	19.88	28.0	OK
D-MQ5GL	2026-01-30T18:56:46	19.44	31.8	OK
D-6LE9C	2026-01-01T08:29:41	19.35	55.0	FAIL
D-HJYDA	2026-01-02T12:06:23	19.2	47.8	FAIL
D-BCCD4	2026-01-06T14:09:32	25.46	26.0	OK
D-FBQON	2026-01-25T00:29:33	22.72	25.0	WARN
D-4JDUD	2026-01-02T10:15:25	17.49	56.7	FAIL
D-3CJOP	2026-01-30T03:47:06	24.79	79.2	WARN
D-F7WO9	2026-01-30T16:58:56	29.02	80.0	WARN
D-UGZ40	2026-01-15T18:44:46	26.82	69.5	OK
D-MQ5GL	2026-01-24T06:18:38	26.89	28.7	WARN
D-3NGHB	2026-01-20T17:24:37	21.69	49.2	FAIL
D-B61G9	2026-01-04T09:33:28	21.65	37.8	OK
D-P66ZV	2026-01-28T06:26:17	21.49	68.5	OK
D-0VEA3	2026-01-01T12:03:33	29.14	32.8	WARN
D-96IRX	2026-01-15T17:04:28	25.59	58.8	WARN
D-5F4C6	2026-01-02T07:43:13	24.54	47.1	OK
D-GIMRU	2026-01-14T10:30:05	23.94	49.9	OK
D-0VEA3	2026-01-20T03:12:53	20.16	78.0	OK
D-XVT3O	2026-01-13T11:05:08	29.52	60.7	OK
D-HC0DJ	2026-01-07T09:44:23	17.53	50.6	OK
D-K5GYI	2026-01-27T06:09:54	25.13	71.6	OK
D-PQZDN	2026-01-26T18:42:11	24.62	74.3	FAIL
D-3NGHB	2026-01-26T20:33:54	16.13	26.3	FAIL
D-3NGHB	2026-01-01T21:52:46	20.97	72.2	OK
D-J9X2H	2026-01-15T00:31:03	24.86	47.0	WARN
D-BCCD4	2026-01-21T07:53:52	24.38	27.1	OK
D-BCCD4	2026-01-09T05:22:27	28.27	35.3	OK
D-96IRX	2026-01-15T14:04:08	16.2	40.0	OK
D-K4U9M	2026-01-16T04:58:30	24.92	43.0	OK
D-UGZ40	2026-01-08T01:23:35	22.47	53.4	OK
D-EOXIR	2026-01-09T11:22:13	22.73	69.8	FAIL
D-ZVQLQ	2026-01-10T13:55:36	27.26	37.4	OK
D-B61G9	2026-01-30T21:10:12	20.35	33.5	OK
D-FBQON	2026-01-13T23:57:08	19.59	42.6	WARN
D-6LE9C	2026-01-05T01:50:13	21.8	70.4	OK
D-HJYDA	2026-01-28T22:15:07	27.78	75.3	OK
D-K5GYI	2026-01-21T02:49:55	19.94	25.8	OK
D-FBQON	2026-01-15T21:35:17	16.88	60.8	WARN
D-HJYDA	2026-01-12T22:17:20	25.36	60.1	OK
D-XVT3O	2026-01-07T19:45:24	18.97	59.9	WARN
D-4JDUD	2026-01-18T13:45:54	19.94	66.1	OK
D-XVT3O	2026-01-03T23:43:00	19.09	66.8	OK
D-ZVQLQ	2026-01-20T23:16:10	22.37	34.5	OK
D-5F4C6	2026-01-03T12:21:03	17.07	58.1	FAIL
D-BCCD4	2026-01-09T09:25:32	25.88	53.1	FAIL
D-HC0DJ	2026-01-15T13:36:51	25.52	70.5	OK
D-VZBMP	2026-01-13T17:25:32	27.56	43.9	WARN
D-96IRX	2026-01-26T20:55:51	25.36	48.3	OK
D-48WEG	2026-01-25T19:34:17	17.19	66.7	FAIL
D-5F4C6	2026-01-23T01:40:15	27.13	71.6	OK
D-ZVQLQ	2026-01-13T11:47:37	26.84	50.5	OK
D-BCCD4	2026-01-05T06:46:19	23.04	65.4	OK
D-4JDUD	2026-01-27T00:06:27	28.39	32.6	OK
D-K5GYI	2026-01-17T18:50:53	25.4	42.3	OK
D-B61G9	2026-01-18T01:19:08	17.09	28.3	FAIL
D-J9X2H	2026-01-31T10:53:49	25.03	31.0	FAIL
D-GIMRU	2026-01-17T22:21:21	26.8	50.0	WARN
D-96IRX	2026-01-16T22:22:33	19.34	25.1	OK
D-VZBMP	2026-01-26T23:29:20	19.82	42.0	FAIL
D-GIMRU	2026-01-13T03:34:29	19.8	70.9	OK
D-FBQON	2026-01-01T19:08:04	25.63	39.0	OK
D-K5GYI	2026-01-29T08:56:30	29.86	67.9	OK
D-HC0DJ	2026-01-28T21:54:46	20.97	75.9	WARN
D-FBQON	2026-01-25T02:28:33	19.4	73.4	OK
D-I47C9	2026-01-10T04:08:30	24.15	71.7	OK
D-P66ZV	2026-01-14T04:23:53	24.88	67.0	OK
D-3NGHB	2026-01-31T05:33:44	18.23	46.4	OK
D-HJYDA	2026-01-17T01:26:20	25.54	67.3	OK
D-UGZ40	2026-01-17T19:20:34	29.15	64.9	WARN
D-XVT3O	2026-01-08T04:02:45	28.43	41.6	WARN
D-4JDUD	2026-01-19T16:02:48	27.15	65.3	WARN
D-FBQON	2026-01-11T15:53:57	27.68	69.6	FAIL
D-0VEA3	2026-01-30T05:48:10	24.13	40.9	OK
D-J9X2H	2026-01-29T01:49:46	25.55	29.4	FAIL
D-T5JZT	2026-01-25T16:24:08	20.95	49.5	WARN
D-T5JZT	2026-01-10T01:38:44	26.99	54.1	OK
D-I47C9	2026-01-28T11:16:53	20.76	34.9	FAIL
D-0VEA3	2026-01-30T07:42:35	22.24	35.9	OK
D-FBQON	2026-01-30T05:58:30	23.87	69.7	FAIL
D-PQZDN	2026-01-26T08:54:28	20.09	66.6	OK
D-XVT3O	2026-01-22T21:19:18	26.55	43.8	WARN
D-3NGHB	2026-01-16T12:06:24	25.5	45.7	WARN
D-J9X2H	2026-01-11T03:44:03	28.77	49.6	FAIL
D-GIMRU	2026-01-25T15:22:01	22.26	53.6	OK
D-K5GYI	2026-01-29T03:28:33	23.73	26.8	OK
D-K5GYI	2026-01-24T13:48:29	20.78	79.0	OK
D-K5GYI	2026-01-13T05:41:53	21.61	74.2	OK
D-HJYDA	2026-01-23T11:05:49	29.73	36.4	OK
D-EOXIR	2026-01-20T08:45:09	27.56	75.6	OK
D-48WEG	2026-01-25T00:38:10	18.66	34.2	OK
D-5F4C6	2026-01-31T12:58:43	27.12	70.4	OK
D-J9X2H	2026-01-24T04:31:12	19.3	30.6	WARN
D-MQ5GL	2026-01-27T06:47:58	25.14	66.2	OK
D-HC0DJ	2026-01-04T06:43:18	18.53	66.7	WARN
D-48WEG	2026-01-09T17:29:09	24.55	78.4	OK
D-ZVQLQ	2026-01-20T03:57:28	24.66	59.7	OK
D-HJYDA	2026-01-22T01:07:47	17.16	60.1	WARN
D-B61G9	2026-01-21T09:40:48	19.84	28.6	OK
D-48WEG	2026-01-28T19:45:22	19.08	35.1	OK
D-B61G9	2026-01-18T19:12:01	17.89	63.6	OK
D-FBQON	2026-01-13T00:54:00	17.49	62.7	OK
D-J9X2H	2026-01-01T06:01:06	17.05	46.2	FAIL
D-0VEA3	2026-01-09T15:56:12	17.27	33.7	FAIL
D-K4U9M	2026-01-03T06:28:07	16.83	77.5	OK
D-MQ5GL	2026-01-19T14:26:33	28.27	64.1	OK
D-3CJOP	2026-01-02T19:54:16	23.7	26.3	OK
D-96IRX	2026-01-28T00:02:33	28.0	37.9	WARN
D-48WEG	2026-01-07T19:27:19	18.97	71.8	OK
D-6LE9C	2026-01-13T05:45:24	29.8	51.1	OK
D-6LE9C	2026-01-03T08:12:30	27.07	28.4	WARN
D-EOXIR	2026-01-12T12:00:19	22.88	49.9	FAIL
D-HJYDA	2026-01-31T00:40:23	18.3	39.1	FAIL
D-HC0DJ	2026-01-02T21:51:06	16.84	33.9	FAIL
D-J9X2H	2026-01-25T10:56:57	25.25	50.9	FAIL
D-ZVQLQ	2026-01-03T06:09:41	26.17	61.0	WARN
D-K5GYI	2026-01-17T17:46:25	26.74	39.9	WARN
D-ZVQLQ	2026-01-17T01:41:31	23.55	45.4	OK
D-F7WO9	2026-01-29T18:23:22	16.3	37.4	OK
D-6LE9C	2026-01-31T12:10:34	22.46	65.1	FAIL
D-P66ZV	2026-01-14T13:38:49	26.75	76.2	OK
D-XVT3O	2026-01-02T00:09:05	27.46	66.9	FAIL
D-VW8SJ	2026-01-31T09:07:36	19.04	70.4	WARN
D-T5JZT	2026-01-14T16:58:00	23.56	71.9	OK
D-3NGHB	2026-01-11T13:04:14	26.79	54.6	OK
D-VZBMP	2026-01-11T09:20:10	18.71	73.2	OK
D-VO06V	2026-01-30T16:52:47	27.45	34.6	WARN
D-PQZDN	2026-01-02T13:36:21	16.03	33.5	WARN
D-4JDUD	2026-01-17T09:16:32	19.67	44.1	FAIL
D-B61G9	2026-01-15T02:35:24	27.06	29.9	WARN
D-3CJOP	2026-01-26T16:20:01	17.95	29.4	WARN
D-PQZDN	2026-01-07T20:21:04	27.48	59.9	OK
D-3CJOP	2026-01-17T22:33:56	23.1	29.9	OK
D-6LE9C	2026-01-11T22:17:22	25.59	72.6	FAIL
D-P66ZV	2026-01-03T13:40:09	26.96	66.2	OK
D-FBQON	2026-01-31T22:28:06	29.85	25.7	FAIL
D-UGZ40	2026-01-21T20:05:56	28.33	29.3	OK
D-P66ZV	2026-01-18T19:58:35	23.03	41.6	OK
D-K5GYI	2026-01-20T07:28:46	29.74	62.5	WARN
D-K4U9M	2026-01-24T11:33:38	17.78	30.5	WARN
D-HC0DJ	2026-01-20T15:28:25	23.23	25.0	FAIL
D-HJYDA	2026-01-05T14:23:40	29.5	71.8	WARN
D-B61G9	2026-01-21T19:42:57	29.64	75.2	OK
D-MQ5GL	2026-01-17T04:56:06	18.13	48.0	OK
D-XVT3O	2026-01-22T22:09:05	17.6	25.7	OK
D-K4U9M	2026-01-20T04:08:02	23.48	53.9	WARN
D-VO06V	2026-01-21T08:23:06	29.89	70.7	OK
D-5F4C6	2026-01-23T22:41:16	28.41	44.2	FAIL
D-XVT3O	2026-01-16T02:10:49	21.99	56.3	OK
D-EOXIR	2026-01-23T15:38:39	20.09	35.2	OK
D-VZBMP	2026-01-23T07:12:00	22.22	45.9	FAIL
D-XVT3O	2026-01-28T15:40:51	24.96	52.0	WARN
D-GIMRU	2026-01-11T17:36:02	25.53	56.5	OK
D-6LE9C	2026-01-31T09:54:42	28.61	26.9	OK
D-I47C9	2026-01-13T02:17:08	25.19	65.7	OK
D-HC0DJ	2026-01-13T20:47:31	25.47	25.9	FAIL
D-4JDUD	2026-01-03T23:58:22	25.5	68.8	OK
D-4JDUD	2026-01-05T17:42:26	24.69	77.0	OK
D-96IRX	2026-01-11T20:30:32	16.81	41.9	WARN
D-96IRX	2026-01-17T08:23:14	26.05	48.0	OK
D-4JDUD	2026-01-30T13:07:07	29.67	44.0	OK
D-0VEA3	2026-01-25T12:30:46	26.83	30.0	OK
D-K4U9M	2026-01-29T03:21:29	25.57	75.0	OK
D-B61G9	2026-01-09T23:45:18	23.67	67.0	OK
D-VZBMP	2026-01-20T20:05:18	21.57	61.4	OK
D-J9X2H	2026-01-28T22:43:29	23.49	44.3	OK
D-EOXIR	2026-01-26T08:08:43	19.02	76.2	OK
D-XVT3O	2026-01-28T13:05:58	18.87	38.7	WARN
D-T5JZT	2026-01-03T23:20:45	25.69	76.3	WARN
D-F7WO9	2026-01-30T21:09:26	24.81	66.6	OK
D-5F4C6	2026-01-24T15:40:40	18.03	74.6	OK
D-HC0DJ	2026-01-21T14:28:00	22.49	32.9	FAIL
D-48WEG	2026-01-15T02:08:34	19.38	58.9	OK
D-48WEG	2026-01-15T15:10:52	17.83	60.2	OK
D-6LE9C	2026-01-26T15:28:34	19.31	41.6	WARN
D-J9X2H	2026-01-30T07:45:06	26.07	60.1	FAIL
D-PQZDN	2026-01-17T07:00:05	17.46	62.0	FAIL
D-UGZ40	2026-01-29T14:30:19	16.57	42.2	OK
D-T5JZT	2026-01-08T11:50:53	21.29	49.1	OK
D-0VEA3	2026-01-05T22:55:46	28.06	35.3	FAIL
D-HC0DJ	2026-01-07T08:12:00	25.39	77.3	FAIL
D-K4U9M	2026-01-23T13:43:23	21.51	47.1	OK
D-J9X2H	2026-01-13T10:23:03	27.16	59.3	OK
D-VO06V	2026-01-23T16:48:24	21.95	64.3	OK
D-5F4C6	2026-01-20T11:07:25	27.83	47.1	OK
D-P66ZV	2026-01-06T13:46:46	21.77	34.8	WARN
D-4JDUD	2026-01-04T12:03:40	22.46	38.6	OK
D-EOXIR	2026-01-27T20:43:38	20.16	39.3	WARN
D-J9X2H	2026-01-31T09:33:07	27.68	25.4	OK
D-4JDUD	2026-01-22T08:11:44	19.64	43.3	FAIL
D-K5GYI	2026-01-24T12:42:42	21.82	42.2	WARN
D-T5JZT	2026-01-15T11:19:53	17.61	55.0	OK
D-HC0DJ	2026-01-09T16:19:03	22.39	27.6	FAIL
D-P66ZV	2026-01-12T09:38:48	18.75	58.4	FAIL
D-3NGHB	2026-01-31T22:23:53	28.84	68.0	OK
D-4JDUD	2026-01-07T03:43:48	20.02	77.4	FAIL
D-FBQON	2026-01-06T18:17:30	21.42	25.9	OK
D-HJYDA	2026-01-18T16:46:37	27.3	42.0	WARN
D-B61G9	2026-01-18T03:05:44	20.36	30.9	OK
D-HC0DJ	2026-01-06T00:14:18	25.03	56.8	OK
D-K5GYI	2026-01-05T20:17:42	20.1	67.7	OK
D-VW8SJ	2026-01-04T20:37:22	24.81	70.6	FAIL
D-XVT3O	2026-01-12T10:08:30	29.17	42.2	OK
D-5F4C6	2026-01-28T04:30:34	29.77	64.1	OK
D-96IRX	2026-01-23T06:24:26	22.65	32.5	WARN
D-48WEG	2026-01-06T02:27:44	28.8	46.2	FAIL
D-VZBMP	2026-01-10T10:46:00	27.59	58.1	FAIL
D-HC0DJ	2026-01-22T21:19:43	19.94	51.8	OK
D-J9X2H	2026-01-26T13:01:18	16.03	35.6	FAIL
D-BCCD4	2026-01-08T18:23:00	18.33	59.9	WARN
D-VO06V	2026-01-05T16:53:17	24.47	67.0	OK
D-FBQON	2026-01-15T08:11:04	16.46	63.2	OK
D-F7WO9	2026-01-21T10:14:47	19.53	32.0	WARN
D-EOXIR	2026-01-16T11:38:43	23.77	78.1	FAIL
D-J9X2H	2026-01-09T04:26:00	19.33	73.3	OK
D-B61G9	2026-01-09T15:52:26	29.87	27.4	OK
D-FBQON	2026-01-01T09:29:41	21.11	54.9	OK
D-PQZDN	2026-01-26T12:27:44	26.76	53.1	OK
D-UGZ40	2026-01-13T00:16:32	16.0	43.3	OK
D-F7WO9	2026-01-27T02:54:28	18.15	78.5	FAIL
D-ZVQLQ	2026-01-24T06:08:53	24.81	68.2	OK
D-K5GYI	2026-01-10T06:06:13	16.14	28.9	FAIL
D-MQ5GL	2026-01-21T14:06:51	24.0	34.4	OK
D-3CJOP	2026-01-29T15:46:10	22.54	77.0	WARN
D-3NGHB	2026-01-06T11:28:40	21.13	28.8	OK
D-VW8SJ	2026-01-28T05:58:09	16.83	25.1	OK
D-F7WO9	2026-01-07T12:13:38	24.68	34.2	FAIL
D-5F4C6	2026-01-08T12:13:11	25.27	47.5	OK
D-FBQON	2026-01-12T12:57:12	20.29	34.2	WARN
D-3CJOP	2026-01-28T03:48:05	24.16	74.3	FAIL
D-48WEG	2026-01-14T01:47:34	24.62	44.3	OK
D-K5GYI	2026-01-30T13:58:24	17.97	67.6	OK
D-0VEA3	2026-01-18T10:47:50	21.09	53.8	OK
D-F7WO9	2026-01-08T05:01:31	28.49	60.7	OK
D-6LE9C	2026-01-11T11:07:50	25.07	69.9	OK
D-HJYDA	2026-01-22T02:26:01	17.14	58.0	OK
D-VZBMP	2026-01-27T22:43:26	22.84	36.4	OK
D-VW8SJ	2026-01-20T20:57:48	17.21	64.6	FAIL
D-I47C9	2026-01-03T18:31:30	29.73	73.1	FAIL
D-5F4C6	2026-01-04T03:07:46	22.0	56.1	OK
D-EOXIR	2026-01-03T01:06:22	18.62	57.8	FAIL
D-BCCD4	2026-01-05T15:42:24	19.85	71.8	FAIL
D-MQ5GL	2026-01-04T10:45:34	23.87	58.9	OK
D-48WEG	2026-01-31T09:43:56	18.26	40.4	FAIL
D-5F4C6	2026-01-27T00:31:30	26.34	39.9	OK
D-K5GYI	2026-01-03T03:23:36	24.07	34.6	OK
D-FBQON	2026-01-26T02:04:09	29.58	44.1	FAIL
D-XVT3O	2026-01-02T01:46:12	29.72	52.1	OK
D-J9X2H	2026-01-03T17:01:02	23.8	61.4	OK
D-F7WO9	2026-01-02T00:04:27	17.12	74.7	OK
D-PQZDN	2026-01-11T05:02:31	29.5	61.2	OK
D-F7WO9	2026-01-16T14:35:11	25.6	61.2	FAIL
D-96IRX	2026-01-17T00:40:57	20.81	70.1	OK
D-PQZDN	2026-01-31T21:21:28	21.9	26.3	FAIL
D-VO06V	2026-01-21T14:24:02	27.45	65.1	OK
D-HC0DJ	2026-01-17T11:30:00	25.72	55.9	OK
D-P66ZV	2026-01-11T05:54:26	21.32	33.4	OK
D-5F4C6	2026-01-31T03:08:31	25.04	62.6	WARN
D-I47C9	2026-01-02T19:18:25	16.07	78.5	OK
D-HC0DJ	2026-01-28T18:36:21	25.7	46.6	WARN
D-HJYDA	2026-01-07T17:55:26	20.32	39.8	WARN
D-K5GYI	2026-01-31T04:05:32	29.14	69.5	WARN
D-UGZ40	2026-01-24T12:35:21	28.57	71.1	FAIL
D-48WEG	2026-01-24T12:21:51	20.04	46.2	OK
D-I47C9	2026-01-26T19:09:21	18.98	49.2	FAIL
D-BCCD4	2026-01-02T10:30:15	29.23	30.2	OK
D-K5GYI	2026-01-21T06:30:12	19.5	60.3	OK
D-EOXIR	2026-01-04T21:47:28	23.07	70.1	OK
D-K5GYI	2026-01-08T11:24:06	18.2	25.8	FAIL
D-48WEG	2026-01-17T17:04:25	22.39	36.8	WARN
D-FBQON	2026-01-10T02:08:38	29.03	71.7	WARN
D-4JDUD	2026-01-22T19:30:02	21.04	44.6	OK
D-VZBMP	2026-01-25T16:56:18	21.79	42.8	WARN
D-HJYDA	2026-01-27T05:51:07	21.04	64.9	WARN
D-P66ZV	2026-01-19T15:59:33	19.74	78.2	WARN
D-T5JZT	2026-01-09T03:30:20	25.21	42.0	FAIL
D-48WEG	2026-01-06T09:59:04	19.14	27.8	OK
D-VZBMP	2026-01-18T02:31:05	19.66	60.3	OK
D-PQZDN	2026-01-13T02:29:09	19.34	49.5	FAIL
D-4JDUD	2026-01-07T14:43:16	24.19	59.9	FAIL
D-5F4C6	2026-01-14T23:20:37	22.37	40.8	OK
D-UGZ40	2026-01-16T02:46:13	21.21	43.1	WARN
D-3CJOP	2026-01-10T12:09:12	22.75	48.5	OK
D-EOXIR	2026-01-06T03:23:14	27.94	53.7	FAIL
D-6LE9C	2026-01-06T20:32:22	18.77	60.5	OK
D-EOXIR	2026-01-30T22:40:16	20.88	56.0	OK
D-3NGHB	2026-01-28T21:46:04	23.34	30.7	OK
D-0VEA3	2026-01-08T08:48:47	20.04	58.9	FAIL
D-F7WO9	2026-01-23T10:17:24	26.06	29.5	OK
D-PQZDN	2026-01-06T05:45:52	25.99	45.8	WARN
D-5F4C6	2026-01-10T09:38:59	21.31	70.6	FAIL
D-BCCD4	2026-01-01T02:56:32	28.12	53.6	FAIL
D-96IRX	2026-01-22T06:52:37	17.39	39.2	WARN
D-VW8SJ	2026-01-14T04:05:31	22.58	79.9	OK
D-EOXIR	2026-01-15T20:14:37	26.86	46.5	FAIL
D-FBQON	2026-01-29T06:25:55	18.97	52.8	OK
D-6LE9C	2026-01-31T16:09:44	26.32	63.5	FAIL
D-I47C9	2026-01-24T07:50:22	27.27	46.1	OK
D-T5JZT	2026-01-03T16:58:08	23.56	35.4	FAIL
D-B61G9	2026-01-31T19:13:19	20.45	64.9	WARN
D-XVT3O	2026-01-28T09:33:22	26.3	60.2	OK
D-PQZDN	2026-01-16T14:19:30	18.71	28.6	WARN
D-J9X2H	2026-01-18T23:40:28	20.46	71.5	OK
D-K5GYI	2026-01-07T19:02:37	28.69	79.7	FAIL
D-P66ZV	2026-01-15T15:50:50	28.97	59.2	FAIL
D-P66ZV	2026-01-22T10:45:48	21.93	42.7	FAIL
D-PQZDN	2026-01-05T13:36:06	24.97	47.9	OK
D-0VEA3	2026-01-02T16:28:42	22.94	38.3	OK
D-HC0DJ	2026-01-26T06:05:46	25.73	38.3	FAIL
D-K4U9M	2026-01-15T21:44:17	17.53	65.5	OK
D-VZBMP	2026-01-29T07:14:43	26.04	36.1	OK
D-UGZ40	2026-01-26T01:34:13	16.78	66.2	OK
D-4JDUD	2026-01-16T11:57:31	27.71	29.3	OK
D-P66ZV	2026-01-19T14:28:18	29.91	69.6	WARN
D-VO06V	2026-01-11T01:56:34	20.66	75.1	OK
D-BCCD4	2026-01-07T02:17:17	23.2	47.6	OK
D-48WEG	2026-01-03T15:44:30	18.15	30.5	OK
D-EOXIR	2026-01-02T14:47:37	17.82	65.9	OK
D-6LE9C	2026-01-01T03:21:13	26.94	71.9	WARN
D-0VEA3	2026-01-15T09:44:23	19.83	36.4	WARN
D-J9X2H	2026-01-09T19:24:49	25.09	78.2	WARN
D-3CJOP	2026-01-12T22:11:21	26.14	46.9	OK
D-UGZ40	2026-01-20T14:03:59	24.94	57.6	FAIL
D-I47C9	2026-01-25T01:05:21	16.53	34.4	OK
D-HC0DJ	2026-01-18T11:24:53	26.1	73.2	OK
D-I47C9	2026-01-12T01:21:47	29.26	72.0	OK
D-48WEG	2026-01-07T08:17:02	25.09	61.8	FAIL
D-4JDUD	2026-01-03T02:44:50	19.69	65.9	OK
D-FBQON	2026-01-18T15:41:56	18.37	27.8	OK
D-XVT3O	2026-01-12T22:23:43	20.67	61.0	OK
D-HJYDA	2026-01-09T04:16:00	19.59	74.0	OK
D-GIMRU	2026-01-12T12:18:27	16.64	47.3	OK
D-HC0DJ	2026-01-11T22:56:38	24.58	25.2	OK
D-EOXIR	2026-01-26T18:27:29	28.78	32.4	OK
D-PQZDN	2026-01-31T19:18:54	18.31	39.7	FAIL
D-48WEG	2026-01-02T17:39:51	26.53	48.0	OK
D-0VEA3	2026-01-17T05:41:03	21.12	44.7	OK
D-T5JZT	2026-01-18T23:49:14	24.26	28.5	OK
D-FBQON	2026-01-13T15:39:42	28.36	58.7	WARN
D-5F4C6	2026-01-26T17:20:56	27.06	56.9	OK
D-K5GYI	2026-01-17T18:13:45	26.03	51.9	OK
D-XVT3O	2026-01-10T19:51:29	28.7	25.2	FAIL
D-ZVQLQ	2026-01-07T02:32:12	21.68	46.4	FAIL
D-I47C9	2026-01-15T00:38:23	16.14	38.9	OK
D-J9X2H	2026-01-05T23:31:33	22.37	42.3	OK
D-B61G9	2026-01-20T00:20:18	20.86	42.8	FAIL
D-P66ZV	2026-01-30T16:58:05	24.87	66.1	WARN
D-VZBMP	2026-01-26T23:12:44	29.07	72.7	WARN
D-PQZDN	2026-01-07T11:02:14	18.29	34.3	OK
D-K5GYI	2026-01-13T05:40:05	19.36	28.4	OK
D-UGZ40	2026-01-04T02:39:05	24.04	72.7	WARN
D-PQZDN	2026-01-28T08:45:45	22.57	71.5	OK
D-6LE9C	2026-01-12T18:09:35	20.76	29.3	OK
D-PQZDN	2026-01-15T14:56:56	29.75	33.1	OK
D-XVT3O	2026-01-08T11:24:25	23.67	31.0	OK
D-3CJOP	2026-01-08T15:45:05	23.75	62.4	OK
D-VO06V	2026-01-01T02:18:19	26.02	32.2	OK
D-K4U9M	2026-01-17T00:20:39	20.17	33.0	FAIL
D-96IRX	2026-01-09T07:00:26	20.02	26.2	OK
D-UGZ40	2026-01-07T09:12:35	26.84	28.1	OK
D-HC0DJ	2026-01-10T06:09:35	17.81	54.0	FAIL
D-3NGHB	2026-01-27T10:28:25	25.23	33.9	OK
D-VZBMP	2026-01-03T23:30:12	24.97	71.0	FAIL
D-HC0DJ	2026-01-12T07:51:18	20.7	66.7	FAIL
D-VZBMP	2026-01-19T11:28:08	17.63	76.8	WARN
D-3NGHB	2026-01-29T13:30:58	19.93	65.5	FAIL
D-VO06V	2026-01-20T19:14:11	26.29	69.0	OK
D-K5GYI	2026-01-27T02:03:53	26.55	74.4	FAIL
D-PQZDN	2026-01-23T01:18:21	22.42	76.4	OK
D-6LE9C	2026-01-04T08:31:28	28.67	25.2	OK
D-J9X2H	2026-01-23T13:41:23	16.56	28.0	OK
D-HJYDA	2026-01-12T12:41:11	21.27	32.1	OK
D-K4U9M	2026-01-06T22:07:05	26.1	43.4	WARN
D-XVT3O	2026-01-08T22:55:04	21.9	51.9	OK
D-B61G9	2026-01-10T01:53:34	24.23	41.0	FAIL
D-I47C9	2026-01-27T11:13:03	24.01	63.9	WARN
D-3CJOP	2026-01-27T09:40:45	26.17	35.0	OK
D-3CJOP	2026-01-25T09:23:49	18.19	40.4	OK
D-BCCD4	2026-01-08T18:23:20	18.32	79.5	FAIL
D-PQZDN	2026-01-11T19:54:56	18.76	64.6	OK
D-3CJOP	2026-01-25T06:39:42	29.14	42.9	OK
D-3CJOP	2026-01-17T09:37:31	24.42	26.5	OK
D-48WEG	2026-01-02T07:55:51	26.8	72.4	OK
D-K4U9M	2026-01-03T01:21:39	28.28	62.8	OK
D-5F4C6	2026-01-04T14:41:39	18.4	43.6	OK
D-3NGHB	2026-01-29T15:42:22	29.82	38.8	OK
D-6LE9C	2026-01-22T11:52:13	25.45	53.7	FAIL
