student_id,course,cfu,grade,exam_date
100651,Machine Learning,10,22,2026-01-24
100651,Sistemi Operativi,10,25,2024-10-18
100651,Programmazione 1,8,29,2025-05-18
100652,Fisica 1,8,24,2025-07-05
100652,Sistemi Operativi,12,18,2025-06-02
100652,Algebra Lineare,10,25,2025-12-02
100652,Analisi 1,10,23,2026-10-11
100652,Analisi 2,9,19,2025-07-06
100653,Meccatronica,12,18,2025-06-04
100653,Analisi 2,6,25,2025-12-01
100653,Programmazione 1,12,19,2024-02-03
100654,Basi di Dati,6,27,2023-03-11
100654,Sistemi Operativi,9,29,2026-11-13
100654,Machine Learning,6,28,2024-03-21
100655,Machine Learning,9,22,2023-11-06
100655,Calcolatori,6,19,2024-03-15
100655,Fisica 1,9,30,2025-01-01
100656,Machine Learning,9,19,2025-04-28
100656,Programmazione 1,8,23,2025-08-21
100656,Analisi 1,12,23,2023-08-10
100657,Basi di Dati,8,20,2026-10-18
100657,Analisi 1,6,23,2025-11-01
100657,Meccatronica,8,28,2023-01-01
100658,Algebra Lineare,6,21,2023-01-09
100658,Fisica 1,9,20,2023-04-14
100658,Meccatronica,6,26,2025-02-03
100658,Machine Learning,12,22,2023-04-21
100659,Meccatronica,8,23,2025-03-02
100659,Analisi 2,9,24,2023-01-02
100659,Calcolatori,10,25,2023-11-01
100659,Sistemi Operativi,10,27,2026-09-02
100660,Sistemi Operativi,10,22,2023-12-08
100660,Machine Learning,10,26,2025-12-22
100660,Basi di Dati,8,29,2024-11-07
100661,Algebra Lineare,6,18,2026-08-15
100661,Meccatronica,10,30,2024-06-11
100661,Calcolatori,6,21,2024-11-12
100661,Machine Learning,6,19,2026-04-13
100661,Analisi 1,9,22,2024-07-06
100662,Analisi 1,12,18,2024-11-19
100662,Basi di Dati,8,21,2024-05-11
100662,Algebra Lineare,6,19,2023-12-26
100662,Meccatronica,6,27,2023-11-14
100663,Programmazione 1,12,26,2026-09-09
100663,Calcolatori,8,18,2024-02-03
100663,Fisica 1,10,24,2026-04-26
100663,Meccatronica,8,27,2023-05-22
100663,Sistemi Operativi,9,25,2025-10-18
100664,Basi di Dati,12,29,2026-05-06
100664,Calcolatori,10,18,2024-04-14
100664,Analisi 2,8,30,2023-12-05
100664,Programmazione 1,10,23,2025-09-06
100664,Analisi 1,6,22,2026-08-01
100665,Meccatronica,6,30,2025-03-08
100665,Analisi 2,12,18,2024-04-14
100665,Programmazione 1,8,19,2024-02-12
100665,Fisica 1,12,30,2023-09-19
100665,Basi di Dati,10,29,2023-11-12
100666,Analisi 1,12,24,2024-09-12
100666,Machine Learning,9,26,2023-12-19
100666,Meccatronica,9,27,2026-12-16
100666,Sistemi Operativi,8,29,2023-07-18
100666,Programmazione 1,12,18,2023-06-08
100667,Sistemi Operativi,10,27,2024-09-19
100667,Fisica 1,10,20,2025-06-10
100667,Analisi 1,6,28,2023-09-05
100667,Algebra Lineare,8,29,2026-03-01
100668,Analisi 2,12,22,2024-11-27
100668,Sistemi Operativi,8,20,2024-01-09
100668,Fisica 1,6,22,2025-08-09
100669,Fisica 1,9,27,2024-12-01
100669,Analisi 2,8,29,2023-03-02
100669,Analisi 1,8,18,2025-12-23
100669,Programmazione 1,8,21,2024-03-23
100669,Meccatronica,10,25,2025-03-23
100670,Fisica 1,6,30,2024-09-03
100670,Calcolatori,10,23,2023-07-09
100670,Meccatronica,10,21,2023-11-27
100671,Calcolatori,10,25,2025-07-19
100671,Fisica 1,6,27,2024-03-25
100671,Basi di Dati,6,28,2023-11-06
100672,Analisi 1,10,27,2023-03-19
100672,Machine Learning,12,21,2023-01-09
100672,Meccatronica,8,29,2025-02-20
100672,Fisica 1,10,24,2024-03-19
100672,Analisi 2,6,30,2024-02-14
100673,Programmazione 1,10,26,2025-07-27
100673,Sistemi Operativi,10,25,2023-07-08
100673,Meccatronica,10,20,2023-10-17
100673,Analisi 2,10,23,2025-01-10
100674,Algebra Lineare,10,24,2026-04-22
100674,Meccatronica,9,27,2024-12-08
100674,Sistemi Operativi,12,24,2025-01-10
100674,Calcolatori,12,24,2024-08-07
100674,Programmazione 1,8,20,2026-03-14
100675,Analisi 1,9,21,2026-11-05
100675,Algebra Lineare,9,28,2025-05-22
100675,Analisi 2,8,19,2023-09-24
100676,Meccatronica,8,29,2025-12-03
100676,Analisi 1,12,27,2026-05-08
100676,Machine Learning,8,26,2025-04-05
100676,Sistemi Operativi,9,25,2024-06-22
100677,Calcolatori,8,21,2025-04-27
100677,Sistemi Operativi,6,30,2024-02-03
100677,Fisica 1,9,28,2026-07-01
100678,Algebra Lineare,10,29,2025-08-11
100678,Calcolatori,10,24,2025-12-25
100678,Basi di Dati,9,21,2025-04-14
100678,Machine Learning,9,27,2026-05-13
100679,Meccatronica,6,24,2024-05-05
100679,Sistemi Operativi,6,20,2025-05-12
100679,Machine Learning,6,26,2023-10-11
100679,Basi di Dati,12,22,2023-06-06
100680,Meccatronica,9,27,2026-07-10
100680,Analisi 2,10,20,2023-04-01
100680,Calcolatori,10,22,2024-04-12
100680,Machine Learning,12,19,2025-03-13
100681,Algebra Lineare,12,27,2024-04-26
100681,Programmazione 1,8,24,2023-05-25
100681,Meccatronica,9,22,2024-12-26
100682,Basi di Dati,10,21,2023-11-01
100682,Machine Learning,6,26,2023-08-17
100682,Fisica 1,9,20,2024-02-03
100683,Sistemi Operativi,9,23,2024-04-12
100683,Basi di Dati,9,29,2024-07-17
100683,Analisi 1,10,22,2025-11-21
100683,Algebra Lineare,10,18,2023-08-07
100684,Analisi 2,8,21,2026-08-15
100684,Programmazione 1,8,27,2026-07-22
100684,Machine Learning,9,24,2024-04-15
100684,Basi di Dati,6,19,2025-01-21
100684,Meccatronica,6,30,2025-03-27
100685,Sistemi Operativi,9,28,2023-01-01
100685,Analisi 1,8,25,2024-12-05
100685,Programmazione 1,6,22,2024-06-15
100685,Analisi 2,8,19,2026-01-20
100686,Fisica 1,10,26,2023-08-06
100686,Analisi 1,6,21,2023-04-13
100686,Meccatronica,12,23,2025-12-05
100686,Machine Learning,12,30,2026-03-24
100687,Meccatronica,8,23,2024-12-12
100687,Analisi 2,12,23,2024-04-05
100687,Basi di Dati,8,20,2026-04-23
100688,Fisica 1,9,25,2024-06-08
100688,Sistemi Operativi,8,21,2026-07-03
100688,Analisi 2,12,23,2023-08-13
100688,Programmazione 1,6,18,2026-01-17
100688,Basi di Dati,8,24,2026-02-25
100689,Analisi 2,6,25,2023-03-13
100689,Fisica 1,6,23,2024-09-22
100689,Machine Learning,12,28,2024-12-03
100689,Programmazione 1,10,28,2026-12-25
100689,Basi di Dati,9,26,2025-07-16
100690,Calcolatori,8,20,2024-04-23
100690,Basi di Dati,8,20,2024-12-17
100690,Algebra Lineare,6,28,2023-10-10
100691,Analisi 2,8,20,2025-07-02
100691,Calcolatori,10,20,2025-04-12
100691,Meccatronica,6,24,2024-11-26
100691,Sistemi Operativi,10,30,2024-02-28
100692,Analisi 1,10,22,2023-04-01
100692,Sistemi Operativi,10,28,2025-04-28
100692,Programmazione 1,12,22,2023-11-18
100692,Analisi 2,9,20,2023-11-03
100692,Fisica 1,8,30,2026-03-13
100693,Programmazione 1,8,27,2026-11-12
100693,Sistemi Operativi,10,19,2025-12-09
100693,Algebra Lineare,10,18,2025-06-09
100693,Calcolatori,12,19,2024-11-22
100693,Fisica 1,6,23,2023-07-24
100694,Analisi 1,10,22,2023-10-22
100694,Meccatronica,6,27,2026-10-07
100694,Calcolatori,12,23,2026-09-16
100694,Analisi 2,9,30,2024-01-16
100695,Analisi 2,8,24,2024-11-01
100695,Programmazione 1,6,27,2026-02-05
100695,Algebra Lineare,6,20,2025-02-07
100696,Fisica 1,12,28,2026-07-02
100696,Machine Learning,12,26,2026-04-03
100696,Sistemi Operativi,8,24,2026-08-08
100696,Meccatronica,6,30,2024-03-15
100696,Algebra Lineare,10,28,2023-08-11
100697,Meccatronica,10,23,2024-11-07
100697,Sistemi Operativi,12,29,2025-04-04
100697,Basi di Dati,12,19,2026-06-10
100697,Calcolatori,8,18,2025-03-08
100697,Algebra Lineare,6,20,2023-03-04
100698,Analisi 1,10,30,2026-05-10
100698,Calcolatori,12,28,2026-05-16
100698,Programmazione 1,6,29,2023-01-05
100698,Machine Learning,10,26,2026-07-10
100698,Analisi 2,9,26,2026-08-13
100699,Meccatronica,6,24,2024-07-12
100699,Basi di Dati,10,29,2023-05-28
100699,Sistemi Operativi,9,18,2023-07-08
100699,Analisi 2,9,23,2024-08-07
100700,Meccatronica,12,24,2024-08-15
100700,Machine Learning,6,19,2025-03-19
100700,Algebra Lineare,10,21,2025-04-02
100701,Calcolatori,9,19,2024-09-06
100701,Basi di Dati,10,24,2024-07-10
100701,Programmazione 1,8,19,2025-10-10
100701,Analisi 1,12,27,2025-10-13
100701,Analisi 2,9,22,2026-11-14
100702,Algebra Lineare,9,29,2024-05-23
100702,Calcolatori,9,30,2023-05-20
100702,Meccatronica,6,24,2024-10-08
100703,Algebra Lineare,12,22,2026-05-01
100703,Meccatronica,12,30,2024-03-08
100703,Basi di Dati,6,27,2025-09-14
100703,Analisi 2,8,27,2026-12-07
100703,Analisi 1,12,28,2025-02-08
100704,Analisi 1,8,18,2024-02-28
100704,Programmazione 1,10,30,2023-08-11
100704,Basi di Dati,9,26,2025-04-10
100705,Machine Learning,8,30,2024-01-08
100705,Calcolatori,6,18,2025-05-19
100705,Sistemi Operativi,10,22,2026-02-05
100705,Fisica 1,12,21,2023-01-05
100705,Algebra Lineare,9,19,2024-02-07
100706,Basi di Dati,12,29,2026-04-11
100706,Calcolatori,12,23,2026-01-18
100706,Machine Learning,10,30,2023-10-20
100706,Meccatronica,8,19,2025-12-12
100706,Analisi 2,12,22,2024-05-23
100707,Machine Learning,6,21,2025-01-07
100707,Meccatronica,9,20,2024-07-06
100707,Fisica 1,8,18,2024-04-10
100707,Programmazione 1,10,22,2024-05-14
100708,Analisi 1,8,28,2026-12-19
100708,Programmazione 1,10,26,2026-09-27
100708,Algebra Lineare,6,18,2025-12-23
100709,Meccatronica,12,18,2024-11-03
100709,Algebra Lineare,10,25,2025-02-15
100709,Machine Learning,9,21,2023-05-07
100710,Programmazione 1,9,18,2024-03-27
100710,Analisi 2,12,27,2025-07-13
100710,Fisica 1,9,20,2026-06-24
100710,Algebra Lineare,8,21,2024-03-17
100711,Meccatronica,8,18,2024-06-13
100711,Fisica 1,12,19,2024-04-01
100711,Programmazione 1,8,18,2024-04-09
100712,Basi di Dati,6,28,2026-08-12
100712,Meccatronica,6,25,2026-03-25
100712,Analisi 1,10,27,2025-06-08
100712,Calcolatori,6,20,2025-11-12
100713,Programmazione 1,8,29,2025-08-06
100713,Analisi 1,8,18,2024-05-23
100713,Analisi 2,8,18,2024-09-10
100714,Analisi 1,8,20,2024-05-02
100714,Programmazione 1,9,18,2026-12-14
100714,Meccatronica,9,28,2026-12-25
100714,Fisica 1,6,25,2026-06-27
100715,Machine Learning,6,24,2025-11-18
100715,Analisi 1,8,26,2026-03-26
100715,Analisi 2,10,28,2024-06-17
100715,Basi di Dati,6,20,2024-06-20
100716,Meccatronica,10,30,2025-12-09
100716,Calcolatori,12,29,2024-04-16
100716,Machine Learning,8,28,2024-08-19
100717,Analisi 2,6,19,2023-02-17
100717,Analisi 1,10,26,2023-04-23
100717,Meccatronica,9,29,2026-12-20
100718,Analisi 1,10,22,2023-11-08
100718,Basi di Dati,12,20,2025-02-19
100718,Programmazione 1,12,27,2025-12-12
100719,Meccatronica,10,19,2024-03-05
100719,Calcolatori,10,24,2025-04-08
100719,Analisi 1,12,25,2024-03-01
100720,Algebra Lineare,10,20,2026-11-11
100720,Analisi 2,9,27,2026-04-07
100720,Sistemi Operativi,6,29,2024-04-10
100720,Programmazione 1,9,22,2026-01-10
100721,Sistemi Operativi,10,18,2024-01-28
100721,Basi di Dati,9,27,2026-09-22
100721,Calcolatori,9,19,2025-04-26
100721,Programmazione 1,10,25,2025-10-23
100721,Analisi 2,8,24,2026-11-22
100722,Analisi 2,8,22,2024-08-16
100722,Calcolatori,10,23,2024-03-12
100722,Machine Learning,12,20,2023-07-03
100723,Calcolatori,12,20,2023-11-12
100723,Sistemi Operativi,12,29,2024-03-19
100723,Analisi 1,9,19,2023-06-28
100723,Basi di Dati,10,21,2023-03-19
100724,Calcolatori,8,25,2024-11-14
100724,Machine Learning,8,27,2025-11-25
100724,Fisica 1,8,18,2026-07-03
100724,Basi di Dati,9,28,2025-10-17
100725,Sistemi Operativi,8,21,2023-04-21
100725,Calcolatori,12,30,2023-01-09
100725,Analisi 1,12,26,2024-12-28
100726,Analisi 1,8,19,2024-02-12
100726,Meccatronica,9,26,2023-12-12
100726,Analisi 2,12,20,2026-09-14
100727,Basi di Dati,12,19,2025-05-18
100727,Machine Learning,12,18,2026-05-10
100727,Algebra Lineare,8,28,2023-01-26
100727,Programmazione 1,10,20,2026-08-21
100727,Sistemi Operativi,12,25,2024-06-17
100728,Machine Learning,10,29,2025-12-04
100728,Meccatronica,12,24,2024-04-10
100728,Algebra Lineare,8,19,2024-12-14
100728,Sistemi Operativi,8,20,2023-04-06
100729,Algebra Lineare,9,20,2025-09-07
100729,Analisi 1,6,22,2026-09-19
100729,Programmazione 1,6,19,2026-10-15
100730,Machine Learning,8,26,2024-02-24
100730,Algebra Lineare,12,18,2023-04-14
100730,Analisi 1,10,24,2023-12-23
100731,Analisi 2,8,29,2024-09-11
100731,Programmazione 1,8,26,2026-04-28
100731,Sistemi Operativi,6,18,2025-11-02
100731,Basi di Dati,9,30,2024-05-08
100731,Meccatronica,12,21,2023-06-18
100732,Analisi 2,12,18,2023-08-13
100732,Machine Learning,12,29,2026-03-27
100732,Meccatronica,10,30,2026-04-28
100732,Calcolatori,8,20,2024-09-20
100732,Algebra Lineare,10,28,2024-04-27
100733,Machine Learning,6,28,2026-03-13
100733,Analisi 1,10,19,2024-07-18
100733,Calcolatori,9,30,2023-01-03
100733,Basi di Dati,8,20,2024-04-08
100734,Meccatronica,12,29,2024-06-06
100734,Analisi 2,10,29,2023-09-16
100734,Analisi 1,9,29,2023-07-16
100734,Calcolatori,10,24,2023-11-02
100734,Algebra Lineare,10,30,2025-10-06
100735,Sistemi Operativi,9,21,2023-10-05
100735,Meccatronica,10,27,2026-07-04
100735,Analisi 1,10,26,2023-06-19
100736,Meccatronica,9,23,2026-03-24
100736,Sistemi Operativi,6,29,2024-12-13
100736,Fisica 1,10,23,2026-09-13
100736,Algebra Lineare,8,27,2025-10-27
100737,Analisi 2,8,22,2024-06-11
100737,Calcolatori,8,27,2025-11-14
100737,Basi di Dati,6,30,2026-12-10
100738,Meccatronica,9,28,2026-03-25
100738,Programmazione 1,12,24,2026-10-10
100738,Basi di Dati,6,30,2026-10-20
100739,Basi di Dati,12,25,2025-11-22
100739,Programmazione 1,10,22,2025-11-20
100739,Sistemi Operativi,12,22,2026-05-03
100739,Algebra Lineare,12,21,2025-02-14
100740,Fisica 1,9,21,2026-12-19
100740,Algebra Lineare,12,30,2023-07-10
100740,Basi di Dati,12,26,2023-05-10
100740,Sistemi Operativi,9,18,2024-11-21
100741,Machine Learning,6,20,2026-03-15
100741,Programmazione 1,6,24,2026-05-18
100741,Calcolatori,12,18,2023-09-06
100741,Analisi 1,9,26,2025-06-17
100741,Sistemi Operativi,6,30,2024-01-18
100742,Meccatronica,6,23,2026-05-22
100742,Sistemi Operativi,12,26,2024-10-20
100742,Fisica 1,10,22,2023-09-12
100742,Machine Learning,10,21,2023-03-15
100742,Calcolatori,9,18,2023-01-07
100743,Calcolatori,6,27,2025-11-07
100743,Machine Learning,6,23,2026-05-04
100743,Sistemi Operativi,12,22,2024-08-18
100744,Algebra Lineare,12,30,2026-12-01
100744,Machine Learning,6,26,2026-03-14
100744,Basi di Dati,6,18,2023-11-25
100744,Meccatronica,8,24,2025-12-04
100744,Programmazione 1,6,21,2025-05-10
100745,Analisi 2,9,28,2025-07-18
100745,Programmazione 1,10,23,2024-05-02
100745,Machine Learning,10,20,2024-02-11
100745,Fisica 1,9,27,2026-08-05
100746,Machine Learning,8,19,2023-06-08
100746,Analisi 2,8,28,2025-08-26
100746,Sistemi Operativi,6,22,2026-05-16
100746,Meccatronica,10,22,2025-11-26
100747,Calcolatori,8,19,2024-09-08
100747,Fisica 1,9,18,2026-02-05
100747,Machine Learning,9,23,2025-04-04
100747,Analisi 2,8,29,2023-01-24
100748,Machine Learning,6,19,2026-04-25
100748,Analisi 2,8,28,2026-08-06
100748,Sistemi Operativi,10,30,2025-09-21
100749,Fisica 1,9,26,2025-03-06
100749,Calcolatori,12,28,2025-03-22
100749,Sistemi Operativi,9,20,2025-02-13
100749,Basi di Dati,6,26,2025-08-12
100749,Machine Learning,12,19,2026-02-02
100750,Programmazione 1,9,27,2023-05-15
100750,Sistemi Operativi,10,22,2025-08-08
100750,Meccatronica,9,28,2024-06-25
100750,Analisi 2,8,22,2026-09-24
100751,Algebra Lineare,12,22,2026-04-09
100751,Analisi 1,9,27,2024-01-11
100751,Basi di Dati,8,25,2023-04-07
100751,Programmazione 1,6,26,2024-07-03
100751,Analisi 2,6,29,2024-04-27
100752,Sistemi Operativi,10,26,2024-09-03
100752,Analisi 2,9,30,2024-08-18
100752,Machine Learning,10,21,2023-05-27
100752,Programmazione 1,12,24,2024-06-22
100752,Algebra Lineare,6,23,2024-02-15
100753,Algebra Lineare,8,23,2024-08-26
100753,Machine Learning,12,18,2023-09-19
100753,Calcolatori,6,23,2026-11-16
100753,Sistemi Operativi,8,22,2025-07-16
100753,Basi di Dati,6,29,2026-08-24
100754,Analisi 2,8,21,2026-03-19
100754,Machine Learning,12,27,2025-07-21
100754,Analisi 1,10,22,2025-01-20
100754,Meccatronica,12,27,2023-12-02
100755,Programmazione 1,10,21,2023-09-08
100755,Sistemi Operativi,9,20,2023-12-03
100755,Calcolatori,12,27,2026-11-17
100756,Algebra Lineare,9,29,2025-10-25
100756,Analisi 2,12,29,2026-10-12
100756,Meccatronica,10,20,2025-08-11
100756,Fisica 1,12,23,2024-09-24
100757,Meccatronica,8,19,2026-12-19
100757,Programmazione 1,10,29,2023-03-10
100757,Analisi 2,12,26,2024-11-20
100758,Analisi 1,12,26,2025-05-11
100758,Basi di Dati,6,30,2025-04-14
100758,Programmazione 1,10,30,2024-09-13
100758,Analisi 2,12,19,2023-03-24
100759,Programmazione 1,10,26,2023-02-19
100759,Fisica 1,8,27,2026-09-03
100759,Calcolatori,9,23,2023-01-24
100760,Meccatronica,12,18,2025-06-05
100760,Analisi 2,12,24,2026-10-07
100760,Analisi 1,8,30,2025-02-21
100760,Fisica 1,9,29,2023-12-15
100760,Machine Learning,6,30,2025-04-05
100761,Machine Learning,8,30,2023-01-08
100761,Programmazione 1,12,20,2026-05-05
100761,Analisi 1,9,23,2023-04-24
100761,Sistemi Operativi,10,18,2023-12-17
100761,Algebra Lineare,9,26,2023-09-23
100762,Programmazione 1,6,20,2025-04-23
100762,Algebra Lineare,10,21,2026-02-11
100762,Calcolatori,12,25,2024-07-25
100763,Analisi 2,9,26,2026-10-08
100763,Basi di Dati,8,23,2024-10-02
100763,Analisi 1,6,28,2025-09-11
100763,Sistemi Operativi,10,19,2025-11-10
100764,Fisica 1,10,24,2024-10-16
100764,Analisi 1,12,20,2025-06-26
100764,Calcolatori,6,19,2026-05-08
100764,Machine Learning,10,28,2023-11-05
100765,Fisica 1,6,20,2026-11-13
100765,Basi di Dati,10,18,2025-04-10
100765,Sistemi Operativi,8,26,2023-07-26
100765,Analisi 1,9,22,2023-12-22
100765,Meccatronica,10,19,2023-02-20
100766,Basi di Dati,9,24,2025-01-12
100766,Calcolatori,6,18,2024-11-18
100766,Fisica 1,12,18,2024-08-07
100766,Analisi 2,6,22,2024-08-14
100766,Algebra Lineare,8,24,2024-09-28
100767,Algebra Lineare,10,19,2024-10-11
100767,Meccatronica,8,18,2026-10-26
100767,Sistemi Operativi,6,24,2026-07-09
100768,Meccatronica,12,30,2025-10-17
100768,Programmazione 1,10,30,2025-06-25
100768,Analisi 2,9,19,2024-06-18
100768,Analisi 1,10,20,2026-02-15
100768,Algebra Lineare,9,21,2023-11-14
100769,Sistemi Operativi,9,30,2023-04-10
100769,Analisi 1,8,27,2023-09-16
100769,Meccatronica,8,26,2026-08-21
100769,Machine Learning,9,26,2024-12-08
100769,Fisica 1,8,24,2025-08-15
100770,Algebra Lineare,6,27,2023-10-04
100770,Analisi 1,9,21,2026-01-06
100770,Fisica 1,12,20,2026-03-12
100771,Analisi 2,8,21,2023-10-02
100771,Programmazione 1,9,25,2026-03-01
100771,Algebra Lineare,9,30,2025-02-01
100771,Sistemi Operativi,6,29,2026-12-19
100772,Algebra Lineare,9,30,2024-09-21
100772,Analisi 1,6,18,2026-12-20
100772,Fisica 1,9,19,2024-03-25
100772,Sistemi Operativi,9,26,2026-01-19
100772,Analisi 2,12,25,2024-12-13
100773,Meccatronica,8,23,2023-08-27
100773,Machine Learning,9,30,2024-03-10
100773,Fisica 1,6,22,2024-03-14
100773,Analisi 1,6,19,2023-01-07
100774,Machine Learning,10,21,2023-08-01
100774,Sistemi Operativi,8,26,2026-08-23
100774,Meccatronica,8,18,2024-01-02
100774,Programmazione 1,12,23,2024-07-26
100775,Analisi 2,10,26,2023-01-11
100775,Analisi 1,10,25,2025-01-02
100775,Calcolatori,6,25,2024-03-11
100775,Sistemi Operativi,12,18,2023-08-07
100776,Basi di Dati,10,20,2024-02-04
100776,Analisi 1,8,26,2026-10-02
100776,Fisica 1,12,25,2023-11-13
100776,Machine Learning,10,20,2024-02-01
100776,Programmazione 1,9,23,2025-12-14
100777,Basi di Dati,12,30,2023-08-27
100777,Analisi 1,6,25,2025-05-08
100777,Analisi 2,10,18,2024-04-25
100778,Algebra Lineare,8,19,2026-01-05
100778,Analisi 2,9,20,2024-10-09
100778,Sistemi Operativi,6,20,2023-10-09
100778,Basi di Dati,9,29,2026-08-06
100779,Meccatronica,8,24,2025-06-04
100779,Programmazione 1,8,20,2026-07-03
100779,Fisica 1,10,27,2025-12-18
100779,Calcolatori,6,28,2024-05-12
100780,Calcolatori,6,20,2023-02-19
100780,Sistemi Operativi,6,23,2023-03-26
100780,Meccatronica,10,26,2026-12-10
100780,Programmazione 1,12,30,2026-05-16
100780,Fisica 1,12,24,2026-03-07
100781,Machine Learning,12,22,2025-08-09
100781,Programmazione 1,6,26,2024-08-27
100781,Sistemi Operativi,12,19,2023-10-02
100781,Algebra Lineare,10,22,2024-02-14
100782,Programmazione 1,12,30,2024-07-20
100782,Meccatronica,8,21,2025-04-09
100782,Machine Learning,12,22,2026-05-15
100782,Algebra Lineare,6,26,2024-02-08
100783,Sistemi Operativi,8,20,2023-03-03
100783,Machine Learning,8,21,2026-11-24
100783,Calcolatori,8,18,2025-06-01
100783,Analisi 2,8,30,2024-01-02
100783,Fisica 1,6,18,2026-04-26
100784,Machine Learning,6,27,2023-01-17
100784,Basi di Dati,12,27,2023-02-09
100784,Fisica 1,6,24,2023-01-19
100784,Algebra Lineare,6,24,2024-04-05
100785,Basi di Dati,12,30,2026-12-23
100785,Fisica 1,12,18,2026-01-18
100785,Meccatronica,9,22,2023-09-14
100785,Calcolatori,10,22,2026-04-02
100785,Algebra Lineare,6,18,2025-11-08
100786,Machine Learning,8,25,2023-02-17
100786,Analisi 1,6,23,2023-11-20
100786,Sistemi Operativi,12,28,2025-12-09
100787,Sistemi Operativi,6,21,2025-11-01
100787,Analisi 2,6,23,2024-06-25
100787,Algebra Lineare,8,22,2026-07-01
100787,Analisi 1,10,23,2026-10-20
100788,Algebra Lineare,10,25,2024-12-02
100788,Meccatronica,6,18,2024-05-21
100788,Sistemi Operativi,6,30,2024-12-25
100788,Machine Learning,12,19,2024-03-21
100788,Fisica 1,8,26,2026-10-25
100789,Programmazione 1,6,26,2025-09-03
100789,Analisi 2,10,22,2025-03-15
100789,Machine Learning,8,30,2025-11-07
100789,Analisi 1,10,22,2024-04-12
100790,Programmazione 1,8,27,2023-09-05
100790,Meccatronica,12,29,2025-02-18
100790,Algebra Lineare,6,28,2026-02-21
100790,Sistemi Operativi,8,30,2025-06-19
100791,Algebra Lineare,6,18,2026-10-06
100791,Machine Learning,8,18,2025-07-14
100791,Analisi 1,6,18,2023-03-18
100792,Sistemi Operativi,6,18,2023-12-24
100792,Analisi 2,8,21,2024-10-24
100792,Basi di Dati,10,19,2025-02-05
100793,Algebra Lineare,6,25,2026-07-25
100793,Sistemi Operativi,9,21,2025-05-13
100793,Calcolatori,6,22,2024-03-15
100794,Fisica 1,6,19,2023-06-08
100794,Algebra Lineare,6,23,2026-12-24
100794,Machine Learning,8,29,2025-08-28
100794,Basi di Dati,8,22,2024-06-18
100795,Analisi 1,8,20,2025-02-24
100795,Basi di Dati,8,25,2024-07-15
100795,Machine Learning,6,26,2026-07-23
100795,Algebra Lineare,10,23,2026-03-28
100796,Algebra Lineare,10,26,2026-09-28
100796,Analisi 1,9,30,2025-08-15
100796,Basi di Dati,6,28,2024-10-02
100797,Fisica 1,6,30,2025-09-19
100797,Calcolatori,10,22,2024-03-08
100797,Programmazione 1,9,22,2024-05-02
100797,Basi di Dati,9,29,2026-12-25
100797,Meccatronica,10,26,2024-02-05
100798,Calcolatori,12,29,2025-03-12
100798,Machine Learning,9,27,2024-01-13
100798,Algebra Lineare,9,30,2025-11-27
100799,Analisi 1,8,26,2023-09-05
100799,Meccatronica,10,21,2023-11-14
100799,Basi di Dati,8,22,2024-06-22
100800,Algebra Lineare,12,26,2025-10-26
100800,Sistemi Operativi,10,26,2023-07-13
100800,Analisi 2,9,30,2023-06-28
100800,Calcolatori,6,19,2023-03-03
100800,Programmazione 1,8,23,2025-04-22
100801,Algebra Lineare,6,29,2026-01-10
100801,Analisi 1,12,29,2026-01-27
100801,Analisi 2,8,25,2024-02-23
100801,Sistemi Operativi,12,24,2023-01-07
100801,Programmazione 1,8,18,2024-02-20
100802,Sistemi Operativi,9,18,2023-04-10
100802,Programmazione 1,10,19,2024-02-25
100802,Analisi 1,10,29,2023-10-27
100802,Meccatronica,10,30,2026-01-25
100803,Analisi 1,12,30,2023-12-17
100803,Machine Learning,9,19,2025-11-15
100803,Analisi 2,12,23,2025-01-21
100803,Sistemi Operativi,6,19,2024-08-11
100803,Basi di Dati,8,23,2024-12-04
100804,Basi di Dati,12,29,2023-08-05
100804,Analisi 2,10,27,2023-12-08
100804,Meccatronica,10,19,2026-02-14
100805,Sistemi Operativi,12,25,2024-03-07
100805,Meccatronica,12,30,2026-05-16
100805,Analisi 1,10,30,2023-09-07
100806,Calcolatori,10,26,2023-01-06
100806,Fisica 1,9,26,2023-11-24
100806,Programmazione 1,12,23,2025-08-28
100806,Sistemi Operativi,12,18,2023-03-21
100807,Algebra Lineare,10,20,2024-02-13
100807,Fisica 1,12,18,2026-10-22
100807,Analisi 2,10,26,2025-08-09
100807,Analisi 1,10,28,2026-01-13
100808,Calcolatori,6,21,2025-12-24
100808,Analisi 1,8,19,2025-01-24
100808,Machine Learning,6,24,2025-03-13
100808,Algebra Lineare,6,18,2026-01-07
100809,Calcolatori,8,22,2024-12-24
100809,Programmazione 1,6,27,2024-10-05
100809,Algebra Lineare,9,26,2025-09-03
100810,Programmazione 1,6,29,2026-10-26
100810,Meccatronica,6,18,2025-04-02
100810,Algebra Lineare,8,19,2025-02-13
100811,Calcolatori,9,24,2024-04-22
100811,Sistemi Operativi,12,23,2024-05-18
100811,Machine Learning,6,19,2023-06-01
100811,Meccatronica,6,30,2025-08-14
100812,Analisi 2,6,23,2026-04-18
100812,Basi di Dati,9,23,2023-03-18
100812,Machine Learning,6,25,2026-06-26
100812,Sistemi Operativi,6,20,2024-10-12
100813,Basi di Dati,9,20,2026-11-02
100813,Sistemi Operativi,12,25,2024-04-24
